muestra_id,origen_grifo,timestep,MQ2,MQ4,MQ135,MQ3,MQ7,MQ9,temp,humedad
MUESTRA_034,Grifo_2,17,23148.0,21568.0,22428.0,2843.0,19482.0,2784.0,27.3,33.6
MUESTRA_034,Grifo_2,18,23159.0,21568.0,22439.0,2849.0,19493.0,2773.0,27.4,33.6
MUESTRA_034,Grifo_2,19,23145.0,21558.0,22433.0,2833.0,19487.0,2814.0,27.4,33.6
MUESTRA_034,Grifo_2,20,23132.0,21551.0,22420.0,2841.0,19473.0,2797.0,27.4,33.5
MUESTRA_034,Grifo_2,21,23134.0,21564.0,22422.0,2824.0,19477.0,2796.0,27.4,33.5
MUESTRA_034,Grifo_2,22,23128.0,21549.0,22406.0,2844.0,19469.0,2791.0,27.4,33.6
MUESTRA_034,Grifo_2,23,23113.0,21556.0,22404.0,2834.0,19469.0,2791.0,27.4,33.6
MUESTRA_034,Grifo_2,24,23137.0,21563.0,22421.0,2824.0,19475.0,2813.0,27.3,33.6
MUESTRA_034,Grifo_2,25,23133.0,21554.0,22425.0,2841.0,19477.0,2791.0,27.3,33.6
MUESTRA_034,Grifo_2,26,23137.0,21550.0,22429.0,2836.0,19481.0,2779.0,27.4,33.6
MUESTRA_034,Grifo_2,27,23124.0,21559.0,22425.0,2835.0,19487.0,2778.0,27.4,33.6
MUESTRA_034,Grifo_2,28,23137.0,21551.0,22401.0,2819.0,19473.0,2815.0,27.4,33.6
MUESTRA_034,Grifo_2,29,23113.0,21550.0,22388.0,2841.0,19491.0,2787.0,27.4,33.6
MUESTRA_034,Grifo_2,30,23124.0,21552.0,22400.0,2832.0,19491.0,2816.0,27.4,33.6
